# x0 (bohr), y0, z0, x1, y1, z1, x2, y2, z2, x3, y3, z3, V (hartree)
1.145883319310542076e-01,4.064704591725552124e-02,-6.500551353318653192e+00,-1.146207155238022218e-01,-4.065473191610166626e-02,-7.481178008122597589e+00,5.874823887756194241e-01,2.544938769572672316e-02,6.579104951023833969e+00,-5.874500387211779584e-01,-2.544172224662530346e-02,7.402624501909201626e+00,-2.981520602999998548e-01
4.901423655674357893e-01,-9.491670248774812524e-02,-3.989778778643732426e+00,-4.906888922793867791e-01,9.492405373443174588e-02,-5.891265710246823772e+00,3.248300303706136982e-01,-1.717807177207143488e-01,4.371172993801317297e+00,-3.242835533156269157e-01,1.717733471382422161e-01,5.509871606281671497e+00,-2.964000079999997705e-01
3.582222773366486868e-01,-1.354549902068518386e-01,-2.502759052852860489e+00,-3.568686097045459249e-01,1.349082462929680482e-01,-3.289644267384653098e+00,-2.548659460630918819e-03,-3.366156944817392804e-01,2.260411172392621904e+00,1.194926401300591516e-03,3.371624212264305864e-01,3.531992286696598704e+00,-3.201136954000001200e-01
1.060653871479293020e+00,-3.202974822210032935e-01,-3.194368189174127792e+00,-7.860660619800050597e-01,2.925624692652238901e-01,-2.598330680875240439e+00,-6.104161816925289807e-01,-3.731445988421113746e-01,2.598758991141790098e+00,3.358282920899209878e-01,4.008796085154895383e-01,3.193940047470805954e+00,-3.064682159000000627e-01
1.854001912996681156e-01,7.560848474688125487e-02,-5.419270959376722097e+00,5.585587261201495624e-01,-1.491343033694872700e-01,-4.014834150032673854e+00,-9.924537453506666607e-01,-1.164177561801644223e-01,5.037584972220843227e+00,2.484947275934571154e-01,1.899435890435250684e-01,4.396520334331023072e+00,-3.451315617999999308e-01
-2.652427725544301840e-01,2.380032618889641183e-01,-6.369025071892878920e+00,1.480208741933967787e+00,-3.577389538267367608e-01,-6.715896895880356432e+00,-7.556880776533323463e-01,2.948877840702418540e-01,7.170028365586245123e+00,-4.592780106482444169e-01,-1.751520719036708251e-01,5.914893830418233911e+00,-3.205269075999999107e-01
9.829562206410058511e-01,-1.873950365650359773e-01,-7.523154500070445394e+00,7.030772881887230596e-01,2.136265647812683396e-02,-9.211237054090583243e+00,-3.904218035379252716e-01,4.880312080114494466e-01,8.730919407955461509e+00,-1.295611840294409012e+00,-3.219987967321948918e-01,8.003472398388959519e+00,-3.325517120000001103e-01
1.234000605410035867e+00,-1.579688085221009064e-01,-7.771112696654883578e+00,-1.233996118409454334e+00,1.579696194583475044e-01,-8.115913803404607663e+00,-2.109678663689417422e-01,3.741223427088706255e-01,8.572381279911281737e+00,2.109634196079145374e-01,-3.741231498182888693e-01,7.314645174516748227e+00,-2.628322168999999153e-01
5.205206210333236383e-01,-6.908245465624101023e-01,-3.054864507221437542e+00,-5.196487518171786224e-01,6.900064620495280909e-01,-3.065889455816532827e+00,-4.120834819704666807e-01,4.403498572488800944e-01,3.283125417315065242e+00,4.112116861620763730e-01,-4.395317568351619353e-01,2.837628492018499315e+00,-3.291948950999998846e-01
-9.631765840600120532e-02,-8.043746616468253618e-01,-4.187324275991580969e+00,6.941265602168694704e-02,9.154653871338813698e-01,-4.317482744777175085e+00,-6.417272554544082297e-01,2.683161822189411572e-01,4.041330204179939933e+00,6.686323548882573409e-01,-3.794068791596009182e-01,4.463476748692810858e+00,-3.297476359999997886e-01
-1.366394818340701089e+00,-4.787469720115957172e-01,-8.382310211615301654e+00,1.275376324421238161e+00,8.185783967582335174e-01,-9.399167131113973284e+00,-3.612393431626261253e-01,-2.951286896373451207e-01,8.408040176640895424e+00,4.522579615458487967e-01,-4.470269512040422888e-02,9.373437080576687563e+00,-2.200544078999999709e-01
2.592367566591779471e-01,1.519432582188118969e-02,-8.312988465339696376e+00,-2.592629501839852080e-01,-1.518233054431585190e-02,-9.223389920084073879e+00,6.948288128593175239e-01,9.435239689213291703e-01,8.908603526544455420e+00,-6.948027160764941312e-01,-9.435358112076235315e-01,8.627774669613929248e+00,-2.411172193999997493e-01
2.534116808671150745e-01,4.164356819405217180e-01,-5.135057075920672176e+00,-2.535489481208352269e-01,-4.164603178660244986e-01,-7.052744377937760767e+00,5.519575038772871478e-01,9.136776989213212241e-01,6.480809094947967530e+00,-5.518203420644872681e-01,-9.136528872609518404e-01,5.706992130091400384e+00,-2.364541993000000009e-01
-4.340553738547820589e-02,3.607261162192083592e-01,-3.017457954482050120e+00,4.285371602179160327e-02,-3.624355192160405581e-01,-3.814132289868774173e+00,2.593397721516542132e-01,5.409717680884372770e-01,3.785592811859917362e+00,-2.587880601700682792e-01,-5.392621757530312587e-01,3.045997161113238150e+00,-3.167291286999998068e-01
-3.141602964655079711e-01,1.142444730960603172e+00,-2.598421615258994510e+00,3.756719096472712072e-01,-8.206396032878894298e-01,-2.870940087276113495e+00,3.278110053851907568e-01,1.113266232813514778e+00,2.786630290323304671e+00,-3.893227225434745531e-01,-1.435071154974556062e+00,2.682731096587989139e+00,-2.085949795999997303e-01
-3.990131208337016622e-02,8.287764645424948728e-01,-5.724360302671758660e+00,2.469583746010036440e-01,3.003072731628710357e-01,-4.648857427944204979e+00,-1.410469198733796670e-01,-4.225640745572254997e-01,4.567998293413802813e+00,-6.601024078514383664e-02,-7.065194398574793366e-01,5.805219071937527175e+00,-3.354864962999999367e-01
3.268341368932146662e-01,3.631921175255819478e-01,-8.483886637956070231e+00,2.625110806317480436e-02,1.577148712542322473e+00,-6.809394515498520484e+00,-5.286387969011382415e-01,-1.980336789521867091e+00,7.103578582192930924e+00,1.755534642829310044e-01,3.999620976695170832e-02,8.189702161680106229e+00,-2.306921480999999385e-01
-3.740602886132256000e-01,-3.443410536526941290e-01,-9.762481700755953895e+00,3.740541000231369928e-01,3.443415619814925166e-01,-8.834924695944172512e+00,-1.061360592771945610e+00,-1.633441080227767406e-01,9.932589895175700789e+00,1.061366810240681469e+00,1.633435933684401764e-01,8.664816532553283324e+00,-2.664591750999998343e-01
-2.678767325163272095e-01,-4.157240164180713848e-01,-5.256294009968048186e+00,2.677624358641826352e-01,4.156498706205778992e-01,-4.251775945395751322e+00,-2.558539564191935067e-01,-5.964510600151256003e-01,4.984231071426424187e+00,2.559682801644782013e-01,5.965252086052245106e-01,4.523838923719634586e+00,-3.458589807999998822e-01
-1.764762401156728666e-01,-5.411991002939554596e-01,-2.956389485843186726e+00,2.005010183029422577e-01,4.919766883451295869e-01,-2.064407809762960344e+00,2.685369517789540361e-01,-6.806003098953292696e-01,2.305156704285739266e+00,-2.925617089373131474e-01,7.298227384364538439e-01,2.715640653693827122e+00,-3.407952206999997902e-01
-1.248284440242184157e-01,-7.086784440664091189e-01,-7.073880282681856535e+00,2.337968535070799603e-01,6.100661572400694066e-01,-6.987444673874319001e+00,8.994697243592449931e-01,6.521034864581574941e-02,6.192095726671460021e+00,-1.008438126335237994e+00,3.340196790839262964e-02,7.869229316417063913e+00,-2.625539565999999159e-01
-3.216461873649885117e-01,-8.916084514972992536e-02,-8.357560513783205636e+00,3.216292979583554312e-01,8.914324711487370267e-02,-6.835228674530135606e+00,3.602375446022083594e-01,1.648802032340472845e-01,7.140684329249579854e+00,-3.602205633583418498e-01,-1.648624949733014378e-01,8.052104883924844358e+00,-3.276380862000001226e-01
-7.679668692158257981e-01,-2.588436766304116343e-01,-4.722399429257322367e+00,7.680275049806728482e-01,2.588206650245101770e-01,-5.497371481288966244e+00,9.261785815646553788e-01,3.966756053298649554e-01,4.335779640102044752e+00,-9.262391259985172098e-01,-3.966524486749948841e-01,5.883991310133826147e+00,-2.439338881999997266e-01
4.058865324009469089e-01,1.155484435818814326e-01,-1.834821809587183994e+00,-4.100068744804097887e-01,-1.173406346107620513e-01,-3.450416816801191278e+00,9.124711594416441418e-01,3.713252448072850154e-01,2.195637450023634418e+00,-9.083507430807079563e-01,-3.695328816690202633e-01,3.089601246103282683e+00,-2.736109317999997348e-01
4.714100590313272665e-01,1.360736317255843708e-01,-3.892019214495160639e+00,-7.331117756235847605e-01,-2.527047580892578527e-01,-2.765760221747276315e+00,4.870796013523833734e-01,2.021375582749037891e-01,3.651679886363300209e+00,-2.253778277731287860e-01,-8.550624128798092749e-02,3.006099653504424651e+00,-2.848518804999999876e-01
-9.101547085734565945e-01,-3.234139177844965740e-01,-6.042847877443422000e+00,3.231233379147804285e-01,6.033524967884398155e-02,-5.288630594265485207e+00,-8.624494772761927275e-02,-2.026122229667670985e-02,6.844871384455829322e+00,6.732763651991254816e-01,2.833400944605016791e-01,4.486607226115141955e+00,-2.650399435999999387e-01
-5.700302541640874798e-01,-2.454051719761221328e-01,-7.379310301529399929e+00,-3.399948611108207785e-01,-1.632820400816340223e-01,-8.620463705901819651e+00,-5.811075174227495754e-01,-2.134150906254688451e-01,7.993452403860293209e+00,1.491132675182808009e+00,6.221025179172021691e-01,8.006321783717696761e+00,-2.848885835000001254e-01
1.714649513816888238e+00,-5.177216387098575456e-01,-1.005935540876885526e+01,9.277619610578442533e-01,-4.818026970604284975e-01,-9.088004933323206913e+00,-9.351649357200063628e-01,1.195555659793193781e+00,9.492294799805339522e+00,-1.707246781027456306e+00,-1.960312276375074381e-01,9.655065383802561740e+00,-3.350555441000000467e-01
1.719903384905657084e+00,-5.937365260860142380e-01,-8.730492277139530799e+00,1.215956281553162821e+00,-5.167787272182958747e-01,-6.435235988095528548e+00,-4.964144551647425296e-01,1.349801086184047705e+00,7.201367140331628391e+00,-2.439445478038908099e+00,-2.392857035384393649e-01,7.964360956310334139e+00,-1.889456630999999387e-01
1.282660371329217508e+00,-6.516156519325032592e-01,-6.965108295025698837e+00,1.946175808673407559e+00,-5.701008720304915345e-01,-4.218342251958729250e+00,-1.190050203123361960e+00,7.332876452912935328e-01,5.384716379861727020e+00,-2.038786282301317421e+00,4.884290474958558614e-01,5.798733980364100482e+00,-1.816429371000001236e-01
8.842664319661659444e-01,-6.892280428524824032e-01,-4.672393022035441490e+00,2.635580301144764270e+00,-6.437349465487297584e-01,-2.524345833943851147e+00,-6.778084927640811719e-01,5.126111866576549270e-01,2.985142165221981614e+00,-2.842038588289380385e+00,8.203520081001060005e-01,4.211596476176166171e+00,-1.646216320000000177e-01
1.022462160746829607e+00,-7.514648261567833387e-01,-2.144036078772995513e+00,2.979196893746762331e+00,-7.614294955144366162e-01,-1.279139114633377039e+00,-1.280194072197950339e+00,2.180570274252104090e-01,1.173629649117883478e+00,-2.721465381250767646e+00,1.294837531034243483e+00,2.249545301824919630e+00,-2.524817984000000681e-01
3.065234111421876850e+00,-1.386315168606429449e+00,-1.182495697960193048e+00,3.758430347274183791e+00,-1.210020559025597686e+00,-5.991223516321024789e-01,-3.158773994135901653e+00,5.999495235166636409e-01,7.471426564269584292e-01,-3.664890919329192975e+00,1.996386472275398560e+00,1.034475130113852837e+00,-2.628909081999999398e-01
4.974002990545487002e+00,-2.302309275394665899e+00,-1.026373411034170013e+00,5.318794761411286487e+00,-1.633100416238445707e+00,4.636093970087973859e-01,-5.449281066411361785e+00,7.620809907240645442e-01,7.163582080474105718e-01,-4.843517193727699954e+00,3.173329002199182014e+00,-1.535944729472419890e-01,-2.455832358000000770e-01
7.362926540028378319e+00,-3.207311004028300161e+00,-7.012424477499613618e-01,6.397266673120516778e+00,-2.067538430408282668e+00,1.357834245034566623e+00,-7.232097109508810462e+00,2.427093191709366771e+00,2.899986028299470983e-02,-6.528096656455002034e+00,2.847756581159439193e+00,-6.855919526659377539e-01,-2.349629036999998366e-01
9.800564201187915714e+00,-3.791726482035907342e+00,3.012765770530320131e-01,7.426774080893988383e+00,-2.822427469733260974e+00,1.574434104666210255e+00,-9.480107074870817385e+00,3.687347852090430589e+00,-1.711548129468573320e-01,-7.747231802649920951e+00,2.926806478796889710e+00,-1.704556186249635452e+00,-1.641281342000000532e-01
4.167008422290330305e-01,-1.955828320875987736e-01,-7.993495442606759482e+00,-4.167025817880937177e-01,1.955917114534157786e-01,-7.230508638615645189e+00,4.942695496298080138e-01,-5.453127239815065419e-01,7.039921940331114847e+00,-4.942676009581125629e-01,5.453037957344251119e-01,8.184082206558384698e+00,-3.113946582000000074e-01
7.717187034483958818e-01,-2.069154273243881681e-01,-4.890322796668494121e+00,-7.714086855877677618e-01,2.068408863037029810e-01,-5.364015576128678298e+00,7.191674271039544264e-01,2.145108215329183388e-01,4.579150620985149800e+00,-7.194771910125585812e-01,-2.144363261381783681e-01,5.675187816885803649e+00,-3.126394742999998311e-01
4.105761947494168118e-01,3.301071198971997078e-02,-1.604903817409600419e+00,-4.112087328713895928e-01,-3.431192788792877812e-02,-3.723647837076661471e+00,4.159691414861143022e-01,8.171724444071706284e-01,2.533810307904848624e+00,-4.153363039793646627e-01,-8.158712690178610005e-01,2.794741419717301056e+00,-2.614634053000000069e-01
-1.782397392299112926e-01,3.546208337425866830e-01,-3.005569482892143540e+00,2.263414710861408330e-01,-2.944217787807028586e-01,-3.994953705672982913e+00,-2.333932588677093134e-01,7.771759548589916022e-01,3.875842713904570580e+00,1.852918608545881529e-01,-8.373750401501365292e-01,3.124680564704480634e+00,-3.194817224999997318e-01
-4.667213920606309019e-01,6.899885037534901899e-01,-6.084609397743234283e+00,5.883786957622316738e-01,-4.908552799402170486e-01,-5.897757949582310921e+00,-7.540158475938762983e-01,1.669088205530591396e-01,6.513571291575498634e+00,6.323589120195138857e-01,-3.660420533945575872e-01,5.468796162408050776e+00,-3.202231415999998720e-01
-3.461781284678369097e-01,4.942854014072946556e-01,-9.478048186296017974e+00,5.429157209391378691e-01,-1.582538454764343405e-01,-7.482464173181354816e+00,-8.070030416058315836e-01,-6.139330060718745097e-01,8.811741553078766387e+00,6.102658486661975967e-01,2.779014574982019981e-01,8.148770928669058833e+00,-2.658823657999997980e-01
-1.153129602412249710e+00,-9.300588769733152475e-03,-8.969146149470329732e+00,1.153141599919055738e+00,9.299599368535726648e-03,-7.842303472465585124e+00,1.901014342360488885e-01,1.976636055689401650e-01,9.919685102313291480e+00,-1.901134618190780945e-01,-1.976626226865002278e-01,6.891764498400644534e+00,-1.397202557999996930e-01
-1.282105716549444052e+00,-1.199215197604783928e-02,-4.257555219943308877e+00,1.282342333201597295e+00,1.219100983669028915e-02,-3.016678433608127818e+00,3.709802374042528439e-01,-1.155845747784336019e+00,4.831534783521171939e+00,-3.712168851832567951e-01,1.155646869872031246e+00,2.442698857877437568e+00,-1.019360563999998082e-01
-7.106332012255756059e-01,-1.918444094338594419e-01,-3.055772952893157868e+00,1.337860396783530303e+00,-1.693308681927052362e-01,-4.245141790771358892e+00,-1.653683893077809719e-01,-1.154520698470223428e+00,2.855105270853171007e+00,-4.618588426791688240e-01,1.515695947683697087e+00,4.445809474202352618e+00,-1.538423526000001207e-01
1.242466824680756199e+00,-3.697543448992925974e-01,-7.719765946185953354e+00,5.177392215086242810e-01,-3.568043406314637678e-01,-8.612513545000451742e+00,-1.144042856460749435e+00,-1.628347479639558337e-01,7.126000491663670999e+00,-6.161632335501504576e-01,8.893933925067907253e-01,9.206279021534353291e+00,-2.590598646999999755e-01
3.370210478358655615e-01,5.988852103891193490e-01,-8.410045214264119551e+00,-3.370007422124938201e-01,-5.988976726810010254e-01,-1.021225733858641860e+01,-1.016075373045266517e+00,-7.492389909784225033e-01,1.073368032829009344e+01,1.016055078853700167e+00,7.492513361827977114e-01,7.888622195050405850e+00,-1.343708116999999813e-01
-7.231265755827622765e-01,8.608448549127829530e-01,-6.783396832456555003e+00,7.231427953650975127e-01,-8.608462581246741907e-01,-6.645849832489306053e+00,-3.063732923321388912e-01,-6.004515510437282710e-01,6.960214902231093070e+00,3.063570946076564216e-01,6.004528096885689559e-01,6.469031729753444537e+00,-2.873009734000000481e-01
-4.161398320335127354e-01,-2.369410758874562761e-01,-4.797533977322920862e+00,4.156769165355044815e-01,2.371299466657222077e-01,-3.436962536680700175e+00,-3.936499833882011745e-01,-1.778768247385567491e+00,3.941804636711010446e+00,3.941129486904160761e-01,1.778579197434958070e+00,4.292691848637209873e+00,-1.892464016999999554e-01
2.690202263224837353e-01,-2.934837605472503941e-01,-2.306130383033054176e+00,-2.802656590660017599e-01,5.063885928714758622e-01,-2.190532892630383976e+00,1.739607127958053279e-01,-1.583741066073625081e+00,2.160793832660714564e+00,-1.627152072975880659e-01,1.370836008099145520e+00,2.335869402665241790e+00,-1.691680759999998340e-01
4.024919683475051135e-01,8.971136655060722997e-01,-3.563586266266327129e+00,-4.550451037148642297e-01,3.046685364806077656e-01,-5.119449379108102605e+00,4.859500733619576129e-01,-1.865940263389888498e+00,5.548428987761210962e+00,-4.333968426759023385e-01,6.641577927861864739e-01,3.134606603584948026e+00,-1.751916301999998371e-01
-7.805444749568104523e-01,1.990692555386283091e+00,-6.668764075340638975e+00,6.909056493989332859e-01,2.058302607103146831e-01,-6.703774101334332158e+00,3.581660922623532417e-01,-8.646610518057633588e-01,7.889784628631990593e+00,-2.685271472866619380e-01,-1.331862060267654524e+00,5.482753481575965537e+00,-1.996826194000000942e-01
-5.001915025343922627e-01,1.210196269703073924e+00,-9.904460062106833718e+00,3.733934928556768007e-01,1.980992574602515210e+00,-8.154353728732036899e+00,2.256790600413533521e-01,-1.009804850392818781e-01,1.013441041820174249e+01,-9.888090845158355180e-02,-3.090208674252364673e+00,7.924403289654049942e+00,-1.512329127000000550e-01
-4.924353882228116319e-01,3.774311954681511816e-01,-9.581765436175233575e+00,5.122793476593914264e-01,-3.876259560860155218e-01,-1.021987081299537969e+01,-1.911423732997986902e-01,6.943242651111607155e-02,9.238616722463614650e+00,1.712984365414988996e-01,-5.923767298090711064e-02,1.056301949203909274e+01,-3.458459292000000129e-01
-3.379611732200905605e-01,3.222609841616722592e-01,-5.879887805330036521e+00,3.616759432826897047e-01,-3.344133121012601295e-01,-6.889030364942794193e+00,-4.186679005180837798e-01,1.636401662879226060e-01,5.184015067448645375e+00,3.949531493123176196e-01,-1.514878315492248217e-01,7.584903051841645372e+00,-2.616175320000000415e-01
-1.482271225559652073e-01,2.352403800680405721e-01,-2.242010587947025346e+00,1.766637132228088825e-01,-2.490004823571140835e-01,-3.506866017630561494e+00,-3.242256398430646280e-01,1.314561432394703300e-01,2.134443493827239191e+00,2.957890756922869624e-01,-1.176960079727421143e-01,3.614433038851616153e+00,-3.386394154000000878e-01
6.190858230564446618e-01,3.209182903402226783e-01,-3.062852395240117431e+00,2.869289897116487076e-01,-4.928400640990868165e-01,-4.172747014085330441e+00,-1.038940896892591947e+00,2.282090495377777917e-01,4.671361951256471912e+00,1.329261111686131924e-01,-5.628721876207098268e-02,2.564237360695566181e+00,-2.722167385999998412e-01
1.585207493328625095e+00,2.557832662465912565e-01,-6.273708503616487242e+00,6.653078869571575904e-01,-6.770850425367590519e-01,-6.679885495956535912e+00,-9.187309473825112649e-01,1.748952387103355488e-01,5.756194545996540235e+00,-1.331784405973450935e+00,2.464066112978098855e-01,7.197399332621172263e+00,-3.442346599999999146e-01
2.377382974929055592e+00,1.141301943113053573e-02,-9.564100651764229966e+00,1.217085934191779906e+00,-6.819726708764448642e-01,-9.104732982661705165e+00,-2.293422373245322721e+00,4.404595830380352850e-01,1.057890664061140562e+01,-1.301046508488399756e+00,2.301001519401576212e-01,8.089926848618640420e+00,-2.510966525000000171e-01
6.541763945307241812e-01,1.116699480430062841e-01,-7.201487932993385854e+00,-6.541707791682112028e-01,-1.117388552041105182e-01,-9.905825564448150544e+00,1.252098948747676355e-01,-3.868971715557600888e-01,8.899532033951443211e+00,-1.252155742978825204e-01,3.869661793619157408e-01,8.207781726647473519e+00,-1.969106876999997535e-01
1.407970789364728192e+00,-1.865229698992905416e-01,-6.350676451932936395e+00,-1.407890414802359880e+00,1.862939719869725341e-01,-6.969048377530331351e+00,5.499596667114087928e-02,-4.031588166891463265e-01,7.024897449510475234e+00,-5.507641902296837172e-02,4.033879277233716754e-01,6.294827675973514225e+00,-2.092978131999998492e-01
9.567008014660048909e-01,-2.981146431056043711e-01,-5.600427876359692192e+00,-9.566782348730924479e-01,2.981026965052182565e-01,-3.930540618043097734e+00,-2.109529854935952506e-02,-4.340842817027706912e-01,5.167007278417348637e+00,2.107262858183090587e-02,4.340963625028939066e-01,4.363961557406239145e+00,-2.455517913999998303e-01
-7.247120097816667217e-02,-1.525518141671190209e-01,-3.963388250465275320e+00,6.815961588361306445e-02,1.516120635275454431e-01,-1.856757258316330317e+00,-1.208724111514601351e-01,-4.650910056929939973e-01,3.352375517405878025e+00,1.251838556803699931e-01,4.660309009296588201e-01,2.467770386732273113e+00,-2.959160004999998872e-01
-8.689365404446580676e-01,-6.831214368807862758e-02,-3.138324798963878504e+00,1.007783737663723533e+00,-2.917092841583559387e-02,-3.252174795677207797e+00,-3.193520676240018119e-01,-6.095388945825068738e-01,3.233711882142902283e+00,1.805046959416747310e-01,7.070221218986151301e-01,3.156788160963037715e+00,-3.204212486999999943e-01
3.984967475357640287e-01,-7.548067782526085567e-02,-4.248529539046583814e+00,3.499674696696078446e-02,-1.712244484865987348e-01,-5.042148908857347678e+00,-3.864980210698686913e-01,-3.046488655025081926e-01,4.023507017718250367e+00,-4.699567768379029481e-02,5.513541594543993618e-01,5.267171936342412764e+00,-2.384968226999999441e-01
9.717851727616879653e-01,-2.370270336227589814e-01,-6.663758950158150896e+00,-2.432169718952855164e-01,-1.578503024114721320e-01,-5.523933296310738150e+00,-2.679580092081686460e-01,4.733751540075424313e-01,5.311168646118843206e+00,-4.606104186854129146e-01,-7.849765019722265702e-02,6.876524155701103425e+00,-3.264846961999998687e-01
-6.779989753820176990e-01,-3.548998229531905024e-01,-7.968946553098780861e+00,1.700860365665979756e+00,-1.884388561893663161e-01,-7.112225316175669221e+00,-2.038884092463050524e-01,1.081463069886672956e+00,7.351847999919550958e+00,-8.189732153647713009e-01,-5.381242260872769467e-01,7.729324479147980043e+00,-2.463022963999998982e-01
8.610405119070463353e-01,-1.868106196597786595e-01,-7.534864296921286453e+00,4.560649630149502531e-01,-5.051336618072158613e-01,-1.043961871696601307e+01,-4.187984632746437064e-01,9.544356980575733340e-01,9.641787031978285682e+00,-8.983072658710236080e-01,-2.624912575298677386e-01,8.332696650411939743e+00,-2.097173476000000480e-01
-1.624291777571421624e+00,4.629045900598736107e-01,-6.313700456795433347e+00,1.624274903368956302e+00,-4.628972520522583456e-01,-5.496228632412528015e+00,-4.129066297985316547e-01,-1.060827725838298763e+00,6.218947534559235990e+00,4.129234877517504176e-01,1.060820343628155804e+00,5.590981581398787981e+00,-1.373072261000001237e-01
-9.888616514527254209e-01,3.122128816820767816e-01,-1.766779442928299027e+00,1.257034455655304805e+00,-4.815844470985297665e-01,-1.689866456585694898e+00,-4.623651983831655876e-01,-8.320659542269843723e-01,2.071029648329556494e+00,1.941923882090245690e-01,1.001437455114265296e+00,1.385616272561601026e+00,-2.114731774000000453e-01
1.498255984301245958e+00,-1.024657575454565928e+00,-7.585877599349671208e+00,8.091640691555940235e-01,-7.852034065541636521e-01,-8.464407758205803489e+00,-1.265498827103892943e+00,5.379996559417571378e-01,7.294396716765096933e+00,-1.041921230522591113e+00,1.271861240721210429e+00,8.755888650904589454e+00,-3.198336837999999904e-01
3.295117853969757871e-01,-2.406099714044543925e-01,-9.596711973544740815e+00,-3.295492668912636813e-01,2.406406325748472186e-01,-9.002499357266993130e+00,3.198250862619426704e-01,-2.400608866035542077e-01,7.467081152116157305e+00,-3.197875581509160292e-01,2.400303254331607183e-01,1.113213011326850932e+01,-1.477364257000000070e-01
1.221153083105197323e+00,-8.398172285029762429e-01,-6.291649890331352246e+00,-1.221354810837929517e+00,8.399672416548711329e-01,-5.034346575969774307e+00,1.854612956957894521e-01,-1.434449300820533346e-01,4.574524661989343599e+00,-1.852595193267476681e-01,1.432950441103488515e-01,6.751471740109567854e+00,-1.610355616000000989e-01
-8.728347599441782512e-01,1.158305236499679591e-01,-8.284654178200298702e+00,8.728368995740334313e-01,-1.158275647822543941e-01,-9.504858314774706329e+00,3.033965070247581775e-01,1.861576376430457702e-01,8.394952201131259173e+00,-3.033986041668506051e-01,-1.861606045374374352e-01,9.394560294622705143e+00,-2.902060291999999375e-01
-2.345820149250876785e-01,3.567359091180400538e-02,-3.743522969098548980e+00,2.345658089207721120e-01,-3.568532160860360403e-02,-4.753994380779068329e+00,4.331255634918115827e-01,1.773324028961751897e-01,3.955098411659304425e+00,-4.331092972261824658e-01,-1.773206777328599493e-01,4.542418934835026789e+00,-3.000767281999998648e-01
-5.880405640921737564e-01,-5.357357628471515892e-02,-2.259739816077374286e+00,2.526253245386085866e-01,-4.898828777903097009e-03,-4.004358908971775932e+00,7.320445493818316107e-01,1.866207039957932801e-01,3.302516700461698207e+00,-3.966292375473527421e-01,-1.281483092353067343e-01,2.961582014502967208e+00,-3.078217112999996896e-01
-1.308887425142765570e+00,-1.860124323326224627e-01,-7.534106087296809307e+00,1.235002132430042671e-01,-6.273714178013607007e-03,-7.942463653065387597e+00,7.087427236442019884e-01,5.407674822551601646e-02,8.466888547560234457e+00,4.766445815979943879e-01,1.382093786090028142e-01,7.009681173953154598e+00,-3.435242825000000000e-01
4.606030290266437954e-01,5.981252989384812091e-01,-8.010808810015372927e+00,-4.606028083407408547e-01,-5.981285008764234412e-01,-7.031457385893921774e+00,-2.016890642045100594e-03,8.008333564337163368e-01,7.180794911972257388e+00,2.016669811873113023e-03,-8.008301803749375836e-01,7.861471331098105253e+00,-3.123449878999997598e-01
1.015664822423479885e+00,1.124035704158944826e+00,-3.992955435308052081e+00,-1.015358636555211858e+00,-1.123249249379397741e+00,-3.065075351965051542e+00,-6.036819872588201907e-02,7.544037160689843757e-01,3.423122485479418220e+00,6.006201372586422726e-02,-7.551902188670506222e-01,3.634908364333059083e+00,-2.175041981000001012e-01
5.762374987108951352e-01,4.556352803320562472e-01,-2.469252785434704389e+00,-8.396418061142679745e-01,-6.974796811159057475e-01,-3.130867578896284975e+00,-9.080874651031767275e-02,6.609210762812792739e-01,2.827519452111236120e+00,3.542130687993547689e-01,-4.190767545393417892e-01,2.772601004720973261e+00,-3.013955687000000605e-01
-9.251381314539693090e-02,-3.329508558519393424e-01,-5.634505269638654390e+00,-6.986385194457807035e-01,-4.022229518997727515e-01,-6.826287847700128530e+00,-9.113037243846358604e-02,6.517590304238962684e-01,6.339547288759385779e+00,8.822827191314192019e-01,8.341465384934403093e-02,6.121245943546558266e+00,-3.285349935999997140e-01
-6.946311231399548980e-01,-8.165843651878117448e-01,-9.318807139846958520e+00,-6.219645860870328669e-01,-4.100875118126575680e-01,-1.002676636402168242e+01,-1.242548655387011591e-02,5.170055919916598519e-01,9.850135940519122002e+00,1.329021201069354952e+00,7.096661292712381774e-01,9.495437707325880439e+00,-2.039767261999998471e-01
7.608239048995174558e-01,5.815366988568466955e-02,-7.453436319102205054e+00,-7.608182449920538604e-01,-5.816359396297331175e-02,-7.570607622291582572e+00,2.808645238538712285e-01,-7.457510836925057562e-02,6.783508153498171822e+00,-2.808701777025430779e-01,7.458506217981358821e-02,8.240535742364778926e+00,-3.392509954999998190e-01
4.736251266414922556e-01,-3.241005052966764444e-01,-2.238142678451084944e+00,-4.719976483780106147e-01,3.234082551170527342e-01,-2.819441806485295299e+00,3.271966932877331535e-01,-9.169281512482875540e-02,1.746320817806202408e+00,-3.288241433204046049e-01,9.238511760713997989e-02,3.311263597304271666e+00,-3.295858417999999457e-01
-1.027569643492490664e-01,-4.152626388786011535e-01,-5.713454245404762766e+00,2.394738384428913291e-01,-1.110592855470705770e-01,-4.251496677020868198e+00,7.561998806911085502e-01,2.573875877330937811e-01,4.984257183170301531e+00,-8.929167011810515975e-01,2.689344164476398236e-01,4.980693644600870051e+00,-3.348956458999998720e-01
